70.9096,78.1432,78.5796
70.9239,78.157,78.5922
70.9382,78.1708,78.6047
70.9525,78.1846,78.6172
70.9669,78.1983,78.6297
70.9813,78.2119,78.6421
70.9957,78.2255,78.6545
71.0101,78.2391,78.6669
71.0245,78.2527,78.6792
71.039,78.2662,78.6915
71.0535,78.2796,78.7038
71.068,78.293,78.716
71.0825,78.3064,78.7282
71.0971,78.3197,78.7403
71.1116,78.333,78.7524
71.1262,78.3462,78.7645
71.1408,78.3594,78.7765
71.1554,78.3726,78.7885
71.1701,78.3857,78.8005
71.1847,78.3988,78.8124
71.1994,78.4119,78.8243
71.2141,78.4249,78.8362
71.2288,78.4378,78.848
71.2436,78.4508,78.8598
71.2583,78.4636,78.8715
71.2731,78.4765,78.8833
71.2879,78.4893,78.895
71.3027,78.5021,78.9066
71.3175,78.5148,78.9182
71.3324,78.5275,78.9298
71.3472,78.5401,78.9414
71.3621,78.5528,78.9529
71.377,78.5653,78.9644
71.3919,78.5779,78.9759
71.4068,78.5904,78.9873
71.4217,78.6029,78.9987
71.4367,78.6153,79.0101
71.4517,78.6277,79.0214
71.4666,78.6401,79.0327
71.4816,78.6524,79.044
71.4966,78.6647,79.0553
71.5117,78.6769,79.0665
71.5267,78.6891,79.0777
71.5418,78.7013,79.0888
71.5568,78.7135,79.1
71.5719,78.7256,79.1111
71.587,78.7376,79.1221
71.6021,78.7497,79.1332
71.6172,78.7617,79.1442
71.6324,78.7737,79.1552
71.6475,78.7856,79.1661
71.6627,78.7975,79.1771
71.6778,78.8094,79.188
71.693,78.8212,79.1988
71.7082,78.833,79.2097
71.7234,78.8448,79.2205
71.7386,78.8565,79.2313
71.7538,78.8682,79.242
71.7691,78.8799,79.2528
71.7843,78.8915,79.2635
71.7996,78.9031,79.2741
71.8149,78.9147,79.2848
71.8302,78.9262,79.2954
71.8454,78.9377,79.306
71.8607,78.9492,79.3166
71.8761,78.9606,79.3271
71.8914,78.972,79.3377
71.9067,78.9834,79.3482
71.9221,78.9947,79.3586
71.9374,79.0061,79.3691
71.9528,79.0173,79.3795
71.9681,79.0286,79.3899
71.9835,79.0398,79.4002
71.9989,79.051,79.4106
72.0143,79.0621,79.4209
72.0297,79.0733,79.4312
72.0451,79.0844,79.4415
72.0605,79.0954,79.4517
72.076,79.1065,79.4619
72.0914,79.1175,79.4721
72.1068,79.1284,79.4823
72.1223,79.1394,79.4924
72.1378,79.1503,79.5025
72.1532,79.1612,79.5126
72.1687,79.172,79.5227
72.1842,79.1828,79.5328
72.1997,79.1936,79.5428
72.2152,79.2044,79.5528
72.2307,79.2151,79.5628
72.2462,79.2258,79.5727
72.2617,79.2365,79.5826
72.2772,79.2472,79.5926
72.2927,79.2578,79.6024
72.3082,79.2684,79.6123
72.3238,79.2789,79.6222
72.3393,79.2895,79.632
72.3549,79.3,79.6418
72.3704,79.3105,79.6516
72.386,79.3209,79.6613
72.4015,79.3313,79.671
72.4171,79.3417,79.6807
72.4327,79.3521,79.6904
72.4482,79.3624,79.7001
72.4638,79.3728,79.7097
72.4794,79.3831,79.7194
72.495,79.3933,79.729
72.5106,79.4035,79.7385
72.5262,79.4137,79.7481
72.5418,79.4239,79.7576
72.5574,79.4341,79.7672
72.573,79.4442,79.7766
72.5886,79.4543,79.7861
72.6042,79.4644,79.7956
72.6198,79.4744,79.805
72.6354,79.4844,79.8144
72.651,79.4944,79.8238
72.6667,79.5044,79.8332
72.6823,79.5144,79.8425
72.6979,79.5243,79.8519
72.7135,79.5342,79.8612
72.7292,79.544,79.8705
72.7448,79.5539,79.8797
72.7604,79.5637,79.889
72.7761,79.5735,79.8982
72.7917,79.5832,79.9074
72.8074,79.593,79.9166
72.823,79.6027,79.9258
72.8386,79.6124,79.935
72.8543,79.622,79.9441
72.8699,79.6317,79.9532
72.8856,79.6413,79.9623
72.9012,79.6509,79.9714
72.9169,79.6604,79.9805
72.9325,79.67,79.9895
72.9482,79.6795,79.9985
72.9638,79.689,80.0075
72.9795,79.6985,80.0165
72.9951,79.7079,80.0255
73.0108,79.7173,80.0344
73.0264,79.7267,80.0433
73.0421,79.7361,80.0522
73.0577,79.7455,80.0611
73.0733,79.7548,80.07
73.089,79.7641,80.0789
73.1046,79.7734,80.0877
73.1203,79.7826,80.0965
73.1359,79.7919,80.1053
73.1516,79.8011,80.1141
73.1672,79.8103,80.1229
73.1829,79.8194,80.1316
73.1985,79.8286,80.1403
73.2141,79.8377,80.1491
73.2298,79.8468,80.1578
73.2454,79.8559,80.1664
73.261,79.8649,80.1751
73.2767,79.8739,80.1837
73.2923,79.8829,80.1924
73.3079,79.8919,80.201
73.3236,79.9009,80.2096
73.3392,79.9098,80.2181
73.3548,79.9188,80.2267
73.3704,79.9277,80.2352
73.386,79.9365,80.2438
73.4016,79.9454,80.2523
73.4173,79.9542,80.2607
73.4329,79.963,80.2692
73.4485,79.9718,80.2777
73.4641,79.9806,80.2861
73.4797,79.9893,80.2945
73.4953,79.998,80.3029
73.5109,80.0068,80.3113
73.5265,80.0154,80.3197
73.542,80.0241,80.3281
73.5576,80.0327,80.3364
73.5732,80.0414,80.3447
73.5888,80.05,80.3531
73.6043,80.0585,80.3613
73.6199,80.0671,80.3696
73.6355,80.0756,80.3779
73.651,80.0841,80.3861
73.6666,80.0926,80.3944
73.6821,80.1011,80.4026
73.6977,80.1096,80.4108
73.7132,80.118,80.419
73.7288,80.1264,80.4271
73.7443,80.1348,80.4353
73.7598,80.1432,80.4434
73.7753,80.1515,80.4515
73.7909,80.1599,80.4596
73.8064,80.1682,80.4677
73.8219,80.1765,80.4758
73.8374,80.1848,80.4839
73.8529,80.193,80.4919
73.8684,80.2013,80.4999
73.8839,80.2095,80.508
73.8994,80.2177,80.516
73.9148,80.2259,80.5239
73.9303,80.234,80.5319
73.9458,80.2422,80.5399
73.9612,80.2503,80.5478
73.9767,80.2584,80.5557
73.9921,80.2665,80.5636
74.0076,80.2745,80.5715
74.023,80.2826,80.5794
74.0384,80.2906,80.5873
74.0539,80.2986,80.5951
74.0693,80.3066,80.603
74.0847,80.3146,80.6108
74.1001,80.3225,80.6186
74.1155,80.3305,80.6264
74.1309,80.3384,80.6342
74.1463,80.3463,80.642
74.1617,80.3541,80.6497
74.177,80.362,80.6574
74.1924,80.3698,80.6652
74.2077,80.3777,80.6729
74.2231,80.3855,80.6806
74.2384,80.3933,80.6883
74.2538,80.401,80.6959
74.2691,80.4088,80.7036
74.2844,80.4165,80.7112
74.2998,80.4242,80.7189
74.3151,80.4319,80.7265
74.3304,80.4396,80.7341
74.3457,80.4473,80.7417
74.3609,80.4549,80.7492
74.3762,80.4626,80.7568
74.3915,80.4702,80.7643
74.4068,80.4778,80.7719
74.422,80.4853,80.7794
74.4373,80.4929,80.7869
74.4525,80.5004,80.7944
74.4677,80.508,80.8019
74.483,80.5155,80.8093
74.4982,80.523,80.8168
74.5134,80.5304,80.8242
74.5286,80.5379,80.8316
74.5438,80.5453,80.8391
74.559,80.5528,80.8465
74.5741,80.5602,80.8538
74.5893,80.5676,80.8612
74.6045,80.5749,80.8686
74.6196,80.5823,80.8759
74.6347,80.5896,80.8833
74.6499,80.597,80.8906
74.665,80.6043,80.8979
74.6801,80.6116,80.9052
74.6952,80.6189,80.9125
74.7103,80.6261,80.9197
74.7254,80.6334,80.927
74.7405,80.6406,80.9342
74.7556,80.6478,80.9415
74.7706,80.655,80.9487
74.7857,80.6622,80.9559
74.8007,80.6693,80.9631
74.8157,80.6765,80.9703
74.8308,80.6836,80.9775
74.8458,80.6907,80.9846
74.8608,80.6978,80.9918
74.8758,80.7049,80.9989
74.8908,80.712,81.006
74.9057,80.719,81.0131
74.9207,80.7261,81.0202
74.9357,80.7331,81.0273
74.9506,80.7401,81.0344
74.9655,80.7471,81.0415
74.9805,80.7541,81.0485
74.9954,80.7611,81.0555
75.0103,80.768,81.0626
75.0252,80.7749,81.0696
75.0401,80.7819,81.0766
75.055,80.7888,81.0836
75.0698,80.7956,81.0906
75.0847,80.8025,81.0975
75.0995,80.8094,81.1045
75.1144,80.8162,81.1114
75.1292,80.8231,81.1184
75.144,80.8299,81.1253
75.1588,80.8367,81.1322
75.1736,80.8435,81.1391
75.1884,80.8502,81.146
75.2032,80.857,81.1528
75.2179,80.8637,81.1597
75.2327,80.8705,81.1666
75.2475,80.8772,81.1734
75.2622,80.8839,81.1802
75.2769,80.8905,81.187
75.2916,80.8972,81.1938
75.3063,80.9039,81.2006
75.321,80.9105,81.2074
75.3357,80.9171,81.2142
75.3504,80.9238,81.221
75.365,80.9304,81.2277
75.3797,80.9369,81.2344
75.3943,80.9435,81.2412
75.4089,80.9501,81.2479
75.4235,80.9566,81.2546
75.4381,80.9632,81.2613
75.4527,80.9697,81.268
75.4673,80.9762,81.2746
75.4819,80.9827,81.2813
75.4964,80.9891,81.288
75.511,80.9956,81.2946
75.5255,81.002,81.3012
75.54,81.0085,81.3078
75.5546,81.0149,81.3145
75.5691,81.0213,81.321
75.5835,81.0277,81.3276
75.598,81.0341,81.3342
75.6125,81.0405,81.3408
75.6269,81.0468,81.3473
75.6414,81.0532,81.3539
75.6558,81.0595,81.3604
75.6702,81.0658,81.3669
75.6846,81.0721,81.3734
75.699,81.0784,81.3799
75.7134,81.0847,81.3864
75.7278,81.0909,81.3929
75.7422,81.0972,81.3994
75.7565,81.1034,81.4058
75.7709,81.1097,81.4123
75.7852,81.1159,81.4187
75.7995,81.1221,81.4252
75.8138,81.1283,81.4316
75.8281,81.1344,81.438
75.8424,81.1406,81.4444
75.8566,81.1468,81.4508
75.8709,81.1529,81.4572
75.8851,81.159,81.4635
75.8994,81.1651,81.4699
75.9136,81.1712,81.4762
